folder,file,class
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As3_phrase_mezzo-forte_arco-glissando.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As3_phrase_mezzo-forte_arco-tenuto.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As3_phrase_mezzo-piano_arco-detache.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As3_phrase_mezzo-piano_arco-legato.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As3_phrase_mezzo-piano_arco-major-trill.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As3_phrase_mezzo-piano_arco-tremolo.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As4_025_forte_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As4_025_forte_pizz-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As4_025_forte_snap-pizz.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As4_025_fortissimo_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As4_025_mezzo-forte_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As4_025_mezzo-piano_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As4_025_mezzo-piano_pizz-glissando.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As4_025_pianissimo_arco-col-legno-tratto.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As4_025_pianissimo_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As4_025_piano_arco-col-legno-battuto.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As4_025_piano_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As4_025_piano_pizz-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As4_05_forte_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As4_05_fortissimo_arco-au-talon.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As4_05_fortissimo_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As4_05_mezzo-forte_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As4_05_mezzo-piano_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As4_05_pianissimo_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As4_05_piano_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As4_15_forte_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As4_15_fortissimo_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As4_1_forte_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As4_1_forte_con-sord.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As4_1_fortissimo_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As4_1_mezzo-forte_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As4_1_mezzo-forte_arco-sul-ponticello.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As4_1_mezzo-forte_molto-vibrato.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As4_1_mezzo-piano_con-sord.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As4_1_mezzo-piano_non-vibrato.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As4_1_pianissimo_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As4_1_piano_arco-col-legno-battuto.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As4_1_piano_arco-col-legno-tratto.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As4_1_piano_arco-sul-ponticello.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As4_1_piano_arco-sul-tasto.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As4_long_decrescendo_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As4_long_forte_molto-vibrato.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As4_phrase_forte_arco-martele.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As4_phrase_forte_arco-spiccato.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As4_phrase_forte_arco-staccato.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As4_phrase_mezzo-forte_arco-glissando.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As4_phrase_mezzo-forte_arco-legato.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As4_phrase_mezzo-piano_arco-glissando.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As4_phrase_mezzo-piano_arco-major-trill.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As5_025_forte_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As5_025_forte_snap-pizz.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As5_025_fortissimo_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As5_025_mezzo-forte_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As5_025_mezzo-forte_pizz-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As5_05_forte_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As5_05_fortissimo_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As5_05_mezzo-forte_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As5_05_mezzo-piano_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As5_05_pianissimo_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As5_05_piano_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As5_15_forte_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As5_15_fortissimo_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As5_15_mezzo-forte_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As5_1_forte_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As5_1_fortissimo_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As5_1_mezzo-forte_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As5_1_mezzo-forte_artificial-harmonic.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As5_1_mezzo-forte_con-sord.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As5_1_mezzo-forte_molto-vibrato.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As5_1_mezzo-piano_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As5_1_mezzo-piano_con-sord.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As5_1_mezzo-piano_non-vibrato.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As5_1_piano_arco-sul-ponticello.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As5_1_piano_arco-sul-tasto.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As5_long_forte_molto-vibrato.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As5_phrase_forte_arco-spiccato.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As5_phrase_forte_arco-staccato.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As5_phrase_mezzo-forte_arco-glissando.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As5_phrase_mezzo-forte_arco-legato.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As5_phrase_mezzo-forte_arco-spiccato.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As5_phrase_mezzo-piano_arco-major-trill.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As5_phrase_piano_arco-punta-d'arco.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As5_very-long_fortissimo_arco-tremolo.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As6_025_forte_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As6_025_fortissimo_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As6_025_mezzo-forte_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As6_025_mezzo-piano_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As6_025_pianissimo_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As6_025_piano_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As6_05_forte_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As6_05_fortissimo_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As6_05_mezzo-forte_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As6_05_pianissimo_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As6_05_piano_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As6_15_forte_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As6_15_fortissimo_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As6_1_forte_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As6_1_fortissimo_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As6_1_mezzo-forte_artificial-harmonic.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As6_1_pianissimo_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As6_1_piano_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_As7_1_mezzo-forte_artificial-harmonic.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B3_025_forte_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B3_025_fortissimo_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B3_025_mezzo-forte_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B3_025_mezzo-piano_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B3_025_pianissimo_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B3_025_piano_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B3_05_forte_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B3_05_fortissimo_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B3_05_mezzo-forte_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B3_05_mezzo-piano_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B3_05_piano_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B3_15_forte_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B3_15_fortissimo_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B3_1_forte_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B3_1_fortissimo_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B3_1_mezzo-forte_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B3_1_mezzo-piano_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B3_long_forte_molto-vibrato.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B3_phrase_forte_arco-spiccato.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B3_phrase_fortissimo_arco-au-talon.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B3_phrase_mezzo-forte_arco-tenuto.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B3_phrase_mezzo-forte_arco-tremolo.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B3_phrase_mezzo-piano_arco-detache.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B3_phrase_mezzo-piano_arco-legato.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B4_025_forte_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B4_025_fortissimo_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B4_025_mezzo-forte_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B4_025_mezzo-forte_pizz-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B4_025_mezzo-piano_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B4_025_pianissimo_arco-col-legno-battuto.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B4_025_pianissimo_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B4_025_piano_arco-col-legno-battuto.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B4_025_piano_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B4_025_piano_pizz-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B4_05_forte_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B4_05_fortissimo_arco-au-talon.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B4_05_fortissimo_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B4_05_mezzo-forte_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B4_05_mezzo-piano_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B4_05_pianissimo_arco-col-legno-tratto.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B4_05_pianissimo_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B4_05_piano_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B4_15_forte_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B4_15_fortissimo_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B4_15_pianissimo_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B4_1_forte_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B4_1_forte_con-sord.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B4_1_fortissimo_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B4_1_mezzo-forte_arco-sul-ponticello.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B4_1_mezzo-forte_molto-vibrato.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B4_1_mezzo-piano_con-sord.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B4_1_mezzo-piano_non-vibrato.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B4_1_pianissimo_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B4_1_piano_arco-sul-ponticello.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B4_1_piano_arco-sul-tasto.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B4_long_mezzo-forte_molto-vibrato.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B4_phrase_forte_arco-martele.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B4_phrase_forte_arco-spiccato.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B4_phrase_forte_arco-staccato.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B4_phrase_mezzo-forte_arco-glissando.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B4_phrase_mezzo-forte_arco-legato.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B4_phrase_mezzo-piano_arco-major-trill.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B5_025_forte_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B5_025_forte_snap-pizz.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B5_025_fortissimo_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B5_025_mezzo-forte_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B5_025_mezzo-forte_pizz-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B5_025_mezzo-piano_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B5_025_mezzo-piano_pizz-glissando.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B5_025_pianissimo_arco-col-legno-battuto.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B5_025_pianissimo_arco-col-legno-tratto.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B5_025_pianissimo_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B5_025_piano_arco-col-legno-battuto.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B5_025_piano_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B5_025_piano_pizz-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B5_05_forte_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B5_05_fortissimo_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B5_05_mezzo-forte_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B5_05_mezzo-piano_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B5_05_pianissimo_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B5_05_piano_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B5_15_forte_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B5_15_fortissimo_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B5_15_mezzo-forte_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B5_1_forte_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B5_1_forte_con-sord.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B5_1_fortissimo_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B5_1_mezzo-forte_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B5_1_mezzo-forte_arco-sul-ponticello.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B5_1_mezzo-forte_molto-vibrato.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B5_1_mezzo-forte_natural-harmonic.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B5_1_mezzo-piano_non-vibrato.wav,2
